Date_Time,Is_Holiday,Holiday_Type,Month,Year,Weekday,Seasonal
2020-02-09 10:00:00,0,0,2,2020,6,19.840616552952746
2020-02-09 11:00:00,0,0,2,2020,6,-1.4455386514965898
2020-02-09 12:00:00,0,0,2,2020,6,-6.41121257409123
2020-02-09 13:00:00,0,0,2,2020,6,-9.425300766480325
2020-02-09 14:00:00,0,0,2,2020,6,-12.075810700411692
2020-02-09 15:00:00,0,0,2,2020,6,-4.537223821996052
2020-02-09 16:00:00,0,0,2,2020,6,1.8442831553999564
2020-02-09 17:00:00,0,0,2,2020,6,38.71137938924703
2020-02-09 18:00:00,0,0,2,2020,6,40.08880641455021
2020-02-09 19:00:00,0,0,2,2020,6,45.71034773503037
2020-02-09 20:00:00,0,0,2,2020,6,11.083654611565958
2020-02-09 21:00:00,0,0,2,2020,6,-8.515160886629275
2020-02-09 22:00:00,0,0,2,2020,6,-24.821019225628564
2020-02-09 23:00:00,0,0,2,2020,6,-35.937848365617214
2020-02-10 00:00:00,0,0,2,2020,0,-52.062628851221824
2020-02-10 01:00:00,0,0,2,2020,0,-58.48576423153415
2020-02-10 02:00:00,0,0,2,2020,0,-58.49074314488162
2020-02-10 03:00:00,0,0,2,2020,0,-58.49876040615117
2020-02-10 04:00:00,0,0,2,2020,0,-53.49407336129724
2020-02-10 05:00:00,0,0,2,2020,0,-34.14839895059158
2020-02-10 06:00:00,0,0,2,2020,0,0.5433358164968074
2020-02-10 07:00:00,0,0,2,2020,0,52.221476665116654
2020-02-10 08:00:00,0,0,2,2020,0,119.13051703813876
2020-02-10 09:00:00,0,0,2,2020,0,88.3900066314473
2020-02-10 10:00:00,0,0,2,2020,0,19.85873604506244
2020-02-10 11:00:00,0,0,2,2020,0,-1.710579296303692
2020-02-10 12:00:00,0,0,2,2020,0,-6.6167328741649865
2020-02-10 13:00:00,0,0,2,2020,0,-8.773871397054451
2020-02-10 14:00:00,0,0,2,2020,0,-11.943851194146156
2020-02-10 15:00:00,0,0,2,2020,0,-4.97424196586709
2020-02-10 16:00:00,0,0,2,2020,0,2.1292719369707145
2020-02-10 17:00:00,0,0,2,2020,0,38.737039639168366
2020-02-10 18:00:00,0,0,2,2020,0,40.127722538371216
2020-02-10 19:00:00,0,0,2,2020,0,46.24456531284906
2020-02-10 20:00:00,0,0,2,2020,0,11.413212799504231
2020-02-10 21:00:00,0,0,2,2020,0,-8.0398520924925
2020-02-10 22:00:00,0,0,2,2020,0,-24.78329878637996
2020-02-10 23:00:00,0,0,2,2020,0,-36.24797465882676
2020-02-11 00:00:00,0,0,2,2020,1,-52.03156763118688
2020-02-11 01:00:00,0,0,2,2020,1,-58.36964518403237
2020-02-11 02:00:00,0,0,2,2020,1,-58.365145945053385
2020-02-11 03:00:00,0,0,2,2020,1,-58.36413569879501
2020-02-11 04:00:00,0,0,2,2020,1,-53.26273430835814
2020-02-11 05:00:00,0,0,2,2020,1,-33.999135779654
2020-02-11 06:00:00,0,0,2,2020,1,0.5860566202297934
2020-02-11 07:00:00,0,0,2,2020,1,51.49325532919226
2020-02-11 08:00:00,0,0,2,2020,1,117.69982252800985
2020-02-11 09:00:00,0,0,2,2020,1,88.30639663875675
2020-02-11 10:00:00,0,0,2,2020,1,19.92162961141666
2020-02-11 11:00:00,0,0,2,2020,1,-2.033613014356202
2020-02-11 12:00:00,0,0,2,2020,1,-6.825421750228804
2020-02-11 13:00:00,0,0,2,2020,1,-8.143477356944672
2020-02-11 14:00:00,0,0,2,2020,1,-11.66073246417462
2020-02-11 15:00:00,0,0,2,2020,1,-5.476641327768184
2020-02-11 16:00:00,0,0,2,2020,1,2.373738923809987
2020-02-11 17:00:00,0,0,2,2020,1,38.46647695929172
2020-02-11 18:00:00,0,0,2,2020,1,40.14782000332677
2020-02-11 19:00:00,0,0,2,2020,1,46.5518807732321
2020-02-11 20:00:00,0,0,2,2020,1,11.87533914639434
2020-02-11 21:00:00,0,0,2,2020,1,-7.703987280179858
2020-02-11 22:00:00,0,0,2,2020,1,-24.373441443431226
2020-02-11 23:00:00,0,0,2,2020,1,-36.43955988132305
2020-02-12 00:00:00,0,0,2,2020,2,-51.8300528431316
2020-02-12 01:00:00,0,0,2,2020,2,-58.12537507794819
2020-02-12 02:00:00,0,0,2,2020,2,-58.110550718822005
2020-02-12 03:00:00,0,0,2,2020,2,-58.09927622983054
2020-02-12 04:00:00,0,0,2,2020,2,-52.84890040372124
2020-02-12 05:00:00,0,0,2,2020,2,-33.64004914354368
2020-02-12 06:00:00,0,0,2,2020,2,0.5530381321738119
2020-02-12 07:00:00,0,0,2,2020,2,50.52636857064404
2020-02-12 08:00:00,0,0,2,2020,2,116.02103888423107
2020-02-12 09:00:00,0,0,2,2020,2,88.01769634477732
2020-02-12 10:00:00,0,0,2,2020,2,19.899235575827223
2020-02-12 11:00:00,0,0,2,2020,2,-2.384723636538738
2020-02-12 12:00:00,0,0,2,2020,2,-7.010325208205559
2020-02-12 13:00:00,0,0,2,2020,2,-7.622693724606196
2020-02-12 14:00:00,0,0,2,2020,2,-11.258673884520997
2020-02-12 15:00:00,0,0,2,2020,2,-5.9529517120603295
2020-02-12 16:00:00,0,0,2,2020,2,2.5948243584736552
2020-02-12 17:00:00,0,0,2,2020,2,37.8616630860536
2020-02-12 18:00:00,0,0,2,2020,2,40.32570947486167
2020-02-12 19:00:00,0,0,2,2020,2,46.6281495632597
2020-02-12 20:00:00,0,0,2,2020,2,12.250894949516386
2020-02-12 21:00:00,0,0,2,2020,2,-7.586878509977762
2020-02-12 22:00:00,0,0,2,2020,2,-23.52550490212632
2020-02-12 23:00:00,0,0,2,2020,2,-36.51982624760505
2020-02-13 00:00:00,0,0,2,2020,3,-51.46460658959055
2020-02-13 01:00:00,0,0,2,2020,3,-57.77564861056364
2020-02-13 02:00:00,0,0,2,2020,3,-57.7524483874457
2020-02-13 03:00:00,0,0,2,2020,3,-57.73213545450216
2020-02-13 04:00:00,0,0,2,2020,3,-52.31454222616493
2020-02-13 05:00:00,0,0,2,2020,3,-33.15622440818654
2020-02-13 06:00:00,0,0,2,2020,3,0.4364800281390033
2020-02-13 07:00:00,0,0,2,2020,3,49.41644138250515
2020-02-13 08:00:00,0,0,2,2020,3,114.30620599810706
2020-02-13 09:00:00,0,0,2,2020,3,87.64928641530182
2020-02-13 10:00:00,0,0,2,2020,3,19.806592791139938
2020-02-13 11:00:00,0,0,2,2020,3,-2.6802027242499338
2020-02-13 12:00:00,0,0,2,2020,3,-7.169925761059168
2020-02-13 13:00:00,0,0,2,2020,3,-7.269582984943284
2020-02-13 14:00:00,0,0,2,2020,3,-10.806151906008736
2020-02-13 15:00:00,0,0,2,2020,3,-6.3308016935216
2020-02-13 16:00:00,0,0,2,2020,3,2.770618096048525
2020-02-13 17:00:00,0,0,2,2020,3,36.99209944178954
2020-02-13 18:00:00,0,0,2,2020,3,40.570953721091925
2020-02-13 19:00:00,0,0,2,2020,3,46.49371777586146
2020-02-13 20:00:00,0,0,2,2020,3,12.42305161899024
2020-02-13 21:00:00,0,0,2,2020,3,-7.689257475536372
2020-02-13 22:00:00,0,0,2,2020,3,-22.317635106610908
2020-02-13 23:00:00,0,0,2,2020,3,-36.49826031296242
2020-02-14 00:00:00,0,0,2,2020,4,-50.98316736261728
2020-02-14 01:00:00,0,0,2,2020,4,-57.366837718204735
2020-02-14 02:00:00,0,0,2,2020,4,-57.3403858861036
2020-02-14 03:00:00,0,0,2,2020,4,-57.31577664001365
2020-02-14 04:00:00,0,0,2,2020,4,-51.73646344446095
2020-02-14 05:00:00,0,0,2,2020,4,-32.657273002106606
2020-02-14 06:00:00,0,0,2,2020,4,0.2477191213838032
2020-02-14 07:00:00,0,0,2,2020,4,48.33980077682252
2020-02-14 08:00:00,0,0,2,2020,4,112.69759744986884
2020-02-14 09:00:00,0,0,2,2020,4,87.28611257438322
2020-02-14 10:00:00,0,0,2,2020,4,19.74340013471896
2020-02-14 11:00:00,0,0,2,2020,4,-2.8787388526912894
2020-02-14 12:00:00,0,0,2,2020,4,-7.250689027891957
2020-02-14 13:00:00,0,0,2,2020,4,-7.081215448713414
2020-02-14 14:00:00,0,0,2,2020,4,-10.344735983251486
2020-02-14 15:00:00,0,0,2,2020,4,-6.615082725581477
2020-02-14 16:00:00,0,0,2,2020,4,2.842807680967883
2020-02-14 17:00:00,0,0,2,2020,4,36.01775354260013
2020-02-14 18:00:00,0,0,2,2020,4,40.81079396029095
2020-02-14 19:00:00,0,0,2,2020,4,46.23287345916963
2020-02-14 20:00:00,0,0,2,2020,4,12.357583945340911
2020-02-14 21:00:00,0,0,2,2020,4,-7.964009334078201
2020-02-14 22:00:00,0,0,2,2020,4,-20.91580817604522
2020-02-14 23:00:00,0,0,2,2020,4,-36.40191682156103
2020-02-15 00:00:00,0,0,2,2020,5,-50.458318509125625
2020-02-15 01:00:00,0,0,2,2020,5,-56.95831222605271
2020-02-15 02:00:00,0,0,2,2020,5,-56.93337442103815
2020-02-15 03:00:00,0,0,2,2020,5,-56.90943004269461
2020-02-15 04:00:00,0,0,2,2020,5,-51.19301209546919
2020-02-15 05:00:00,0,0,2,2020,5,-32.22786000038491
2020-02-15 06:00:00,0,0,2,2020,5,0.032642314769839
2020-02-15 07:00:00,0,0,2,2020,5,47.43904410006391
2020-02-15 08:00:00,0,0,2,2020,5,111.17191233337356
2020-02-15 09:00:00,0,0,2,2020,5,86.9675626426928
2020-02-15 10:00:00,0,0,2,2020,5,19.88932660808237
2020-02-15 11:00:00,0,0,2,2020,5,-3.016471805653713
2020-02-15 12:00:00,0,0,2,2020,5,-7.23191689252068
2020-02-15 13:00:00,0,0,2,2020,5,-7.0259037053251285
2020-02-15 14:00:00,0,0,2,2020,5,-9.89127072271099
2020-02-15 15:00:00,0,0,2,2020,5,-6.854842758876927
2020-02-15 16:00:00,0,0,2,2020,5,2.777667581915393
2020-02-15 17:00:00,0,0,2,2020,5,35.088709344509525
2020-02-15 18:00:00,0,0,2,2020,5,41.03163556181937
2020-02-15 19:00:00,0,0,2,2020,5,45.94926546615713
2020-02-15 20:00:00,0,0,2,2020,5,12.125431960859236
2020-02-15 21:00:00,0,0,2,2020,5,-8.350877782863392
2020-02-15 22:00:00,0,0,2,2020,5,-19.53239443578147
2020-02-15 23:00:00,0,0,2,2020,5,-36.21967760395142
2020-02-16 00:00:00,0,0,2,2020,6,-49.97025076215908
2020-02-16 01:00:00,0,0,2,2020,6,-56.596500424040144
2020-02-16 02:00:00,0,0,2,2020,6,-56.57555234161516
2020-02-16 03:00:00,0,0,2,2020,6,-56.55536801005701
2020-02-16 04:00:00,0,0,2,2020,6,-50.74415088945023
2020-02-16 05:00:00,0,0,2,2020,6,-31.90829946752287
2020-02-16 06:00:00,0,0,2,2020,6,-0.1431767201115836
2020-02-16 07:00:00,0,0,2,2020,6,46.88115224542739
2020-02-16 08:00:00,0,0,2,2020,6,109.57613053597107
2020-02-16 09:00:00,0,0,2,2020,6,86.74060707173916
2020-02-16 10:00:00,0,0,2,2020,6,20.27163000548117
2020-02-16 11:00:00,0,0,2,2020,6,-3.11420463485704
2020-02-16 12:00:00,0,0,2,2020,6,-7.18002256859763
2020-02-16 13:00:00,0,0,2,2020,6,-7.030471123734581
2020-02-16 14:00:00,0,0,2,2020,6,-9.52301758645099
2020-02-16 15:00:00,0,0,2,2020,6,-7.0801323418913205
2020-02-16 16:00:00,0,0,2,2020,6,2.633031620746521
2020-02-16 17:00:00,0,0,2,2020,6,34.28828721488541
2020-02-16 18:00:00,0,0,2,2020,6,41.26959701004069
2020-02-16 19:00:00,0,0,2,2020,6,45.73942105207613
2020-02-16 20:00:00,0,0,2,2020,6,11.757303585757748
2020-02-16 21:00:00,0,0,2,2020,6,-8.73116552133408
2020-02-16 22:00:00,0,0,2,2020,6,-18.30874756639566
2020-02-16 23:00:00,0,0,2,2020,6,-35.98220570924786
2020-02-17 00:00:00,0,0,2,2020,0,-49.567200948380304
2020-02-17 01:00:00,0,0,2,2020,0,-56.301140735742905
2020-02-17 02:00:00,0,0,2,2020,0,-56.28380382470591
2020-02-17 03:00:00,0,0,2,2020,0,-56.267546440462
2020-02-17 04:00:00,0,0,2,2020,0,-50.39879204698116
2020-02-17 05:00:00,0,0,2,2020,0,-31.68762703499328
2020-02-17 06:00:00,0,0,2,2020,0,-0.2489020484068634
2020-02-17 07:00:00,0,0,2,2020,0,46.738606514820304
2020-02-17 08:00:00,0,0,2,2020,0,107.86723341178028
2020-02-17 09:00:00,0,0,2,2020,0,86.62157502273952
2020-02-17 10:00:00,0,0,2,2020,0,20.7975437158798
2020-02-17 11:00:00,0,0,2,2020,0,-3.2397335430563525
2020-02-17 12:00:00,0,0,2,2020,0,-7.194490060158201
2020-02-17 13:00:00,0,0,2,2020,0,-7.028188076342908
2020-02-17 14:00:00,0,0,2,2020,0,-9.270532230118253
2020-02-17 15:00:00,0,0,2,2020,0,-7.241641207012935
2020-02-17 16:00:00,0,0,2,2020,0,2.461433562612343
2020-02-17 17:00:00,0,0,2,2020,0,33.63925190106472
2020-02-17 18:00:00,0,0,2,2020,0,41.54370684958202
2020-02-17 19:00:00,0,0,2,2020,0,45.53823882187999
2020-02-17 20:00:00,0,0,2,2020,0,11.292248767317686
2020-02-17 21:00:00,0,0,2,2020,0,-9.006755068580667
2020-02-17 22:00:00,0,0,2,2020,0,-17.24684992850383
2020-02-17 23:00:00,0,0,2,2020,0,-35.7611722667383
2020-02-18 00:00:00,0,0,2,2020,1,-49.25674002809561
2020-02-18 01:00:00,0,0,2,2020,1,-56.070095051598045
2020-02-18 02:00:00,0,0,2,2020,1,-56.05498088372973
2020-02-18 03:00:00,0,0,2,2020,1,-56.041251151640935
2020-02-18 04:00:00,0,0,2,2020,1,-50.14180174187522
2020-02-18 05:00:00,0,0,2,2020,1,-31.53704766870974
2020-02-18 06:00:00,0,0,2,2020,1,-0.2279479146132142
2020-02-18 07:00:00,0,0,2,2020,1,46.97194026956756
2020-02-18 08:00:00,0,0,2,2020,1,106.12670686314694
2020-02-18 09:00:00,0,0,2,2020,1,86.5738055757633
2020-02-18 10:00:00,0,0,2,2020,1,21.39668955641168
2020-02-18 11:00:00,0,0,2,2020,1,-3.423519736787318
2020-02-18 12:00:00,0,0,2,2020,1,-7.334776654184712
2020-02-18 13:00:00,0,0,2,2020,1,-7.037113675799282
2020-02-18 14:00:00,0,0,2,2020,1,-9.055691106011384
2020-02-18 15:00:00,0,0,2,2020,1,-7.323802234482648
2020-02-18 16:00:00,0,0,2,2020,1,2.3459877886896234
2020-02-18 17:00:00,0,0,2,2020,1,33.07781740609373
2020-02-18 18:00:00,0,0,2,2020,1,41.70268940686999
2020-02-18 19:00:00,0,0,2,2020,1,45.21409313981388
2020-02-18 20:00:00,0,0,2,2020,1,10.77770603853476
2020-02-18 21:00:00,0,0,2,2020,1,-9.128603780704166
2020-02-18 22:00:00,0,0,2,2020,1,-16.239493473733983
2020-02-18 23:00:00,0,0,2,2020,1,-35.55800725461193
2020-02-19 00:00:00,1,2,2,2020,2,-49.00706318300833
2020-02-19 01:00:00,1,2,2,2020,2,-55.8869862537868
2020-02-19 02:00:00,1,2,2,2020,2,-55.87246083440604
2020-02-19 03:00:00,1,2,2,2020,2,-55.85930270988494
2020-02-19 04:00:00,1,2,2,2020,2,-49.951881538604646
2020-02-19 05:00:00,1,2,2,2020,2,-31.407286556035167
2020-02-19 06:00:00,1,2,2,2020,2,-0.0575814990557348
2020-02-19 07:00:00,1,2,2,2020,2,47.49473958267946
2020-02-19 08:00:00,1,2,2,2020,2,104.49791892977944
2020-02-19 09:00:00,1,2,2,2020,2,86.47172594947966
2020-02-19 10:00:00,1,2,2,2020,2,22.03637973264692
2020-02-19 11:00:00,1,2,2,2020,2,-3.711417081558809
2020-02-19 12:00:00,1,2,2,2020,2,-7.574091610708982
2020-02-19 13:00:00,1,2,2,2020,2,-7.073142534609642
2020-02-19 14:00:00,1,2,2,2020,2,-8.826417665407186
2020-02-19 15:00:00,1,2,2,2020,2,-7.372540372857531
2020-02-19 16:00:00,1,2,2,2020,2,2.291637132503812
2020-02-19 17:00:00,1,2,2,2020,2,32.61442727414432
2020-02-19 18:00:00,1,2,2,2020,2,41.67418430394122
2020-02-19 19:00:00,1,2,2,2020,2,44.64070978079942
2020-02-19 20:00:00,1,2,2,2020,2,10.24207789883963
2020-02-19 21:00:00,1,2,2,2020,2,-9.09727215616675
2020-02-19 22:00:00,1,2,2,2020,2,-15.251960593017476
2020-02-19 23:00:00,1,2,2,2020,2,-35.316776107845705
2020-02-20 00:00:00,0,0,2,2020,3,-48.77435943950972
2020-02-20 01:00:00,0,0,2,2020,3,-55.735555310594485
2020-02-20 02:00:00,0,0,2,2020,3,-55.720773985435095
2020-02-20 03:00:00,0,0,2,2020,3,-55.70688066792405
2020-02-20 04:00:00,0,0,2,2020,3,-49.81167541685741
2020-02-20 05:00:00,0,0,2,2020,3,-31.26642637929596
2020-02-20 06:00:00,0,0,2,2020,3,0.2299344800661255
2020-02-20 07:00:00,0,0,2,2020,3,48.18666663528231
2020-02-20 08:00:00,0,0,2,2020,3,103.194840315762
2020-02-20 09:00:00,0,0,2,2020,3,86.29207832359332
2020-02-20 10:00:00,0,0,2,2020,3,22.617120400599447
2020-02-20 11:00:00,0,0,2,2020,3,-4.08926868325066
2020-02-20 12:00:00,0,0,2,2020,3,-7.85789184779442
2020-02-20 13:00:00,0,0,2,2020,3,-7.154031005552941
2020-02-20 14:00:00,0,0,2,2020,3,-8.619398367392973
2020-02-20 15:00:00,0,0,2,2020,3,-7.398666217194482
2020-02-20 16:00:00,0,0,2,2020,3,2.2539124826149743
2020-02-20 17:00:00,0,0,2,2020,3,32.12787122124256
2020-02-20 18:00:00,0,0,2,2020,3,41.50813361687569
2020-02-20 19:00:00,0,0,2,2020,3,43.84184000014073
2020-02-20 20:00:00,0,0,2,2020,3,9.739681245040387
2020-02-20 21:00:00,0,0,2,2020,3,-8.92461829690942
2020-02-20 22:00:00,0,0,2,2020,3,-14.305318287605262
2020-02-20 23:00:00,0,0,2,2020,3,-35.03485398349378
2020-02-21 00:00:00,1,4,2,2020,4,-48.54661040555275
2020-02-21 01:00:00,1,4,2,2020,4,-55.61866305362031
2020-02-21 02:00:00,1,4,2,2020,4,-55.60365264591625
2020-02-21 03:00:00,1,4,2,2020,4,-55.588399879384696
2020-02-21 04:00:00,1,4,2,2020,4,-49.72649559413232
2020-02-21 05:00:00,1,4,2,2020,4,-31.086729633583445
2020-02-21 06:00:00,1,4,2,2020,4,0.591212341412815
2020-02-21 07:00:00,1,4,2,2020,4,49.01920440746844
2020-02-21 08:00:00,1,4,2,2020,4,102.43141009764206
2020-02-21 09:00:00,1,4,2,2020,4,86.0810681801715
2020-02-21 10:00:00,1,4,2,2020,4,23.080624102941712
2020-02-21 11:00:00,1,4,2,2020,4,-4.51927571310923
2020-02-21 12:00:00,1,4,2,2020,4,-8.151376401336412
2020-02-21 13:00:00,1,4,2,2020,4,-7.331287975200699
2020-02-21 14:00:00,1,4,2,2020,4,-8.572602649296009
2020-02-21 15:00:00,1,4,2,2020,4,-7.380280126244519
2020-02-21 16:00:00,1,4,2,2020,4,2.191780520146429
2020-02-21 17:00:00,1,4,2,2020,4,31.50094912901911
2020-02-21 18:00:00,1,4,2,2020,4,41.20121054733564
2020-02-21 19:00:00,1,4,2,2020,4,42.903912193686175
2020-02-21 20:00:00,1,4,2,2020,4,9.309463584016164
2020-02-21 21:00:00,1,4,2,2020,4,-8.610555237890662
2020-02-21 22:00:00,1,4,2,2020,4,-13.32328936051891
2020-02-21 23:00:00,1,4,2,2020,4,-34.709192495577675
2020-02-22 00:00:00,0,0,2,2020,5,-48.34209945109687
2020-02-22 01:00:00,0,0,2,2020,5,-55.53723956968484
2020-02-22 02:00:00,0,0,2,2020,5,-55.52592494757761
2020-02-22 03:00:00,0,0,2,2020,5,-55.51038554524859
2020-02-22 04:00:00,0,0,2,2020,5,-49.694696559214485
2020-02-22 05:00:00,0,0,2,2020,5,-30.899750829207985
2020-02-22 06:00:00,0,0,2,2020,5,0.9964174838051074
2020-02-22 07:00:00,0,0,2,2020,5,49.93892196655786
2020-02-22 08:00:00,0,0,2,2020,5,102.20184627507662
2020-02-22 09:00:00,0,0,2,2020,5,85.85092091434795
2020-02-22 10:00:00,0,0,2,2020,5,23.440274596931133
2020-02-22 11:00:00,0,0,2,2020,5,-4.889060280161021
2020-02-22 12:00:00,0,0,2,2020,5,-8.444040704634189
2020-02-22 13:00:00,0,0,2,2020,5,-7.62620604768509
2020-02-22 14:00:00,0,0,2,2020,5,-8.757496052379457
2020-02-22 15:00:00,0,0,2,2020,5,-7.276539179316315
2020-02-22 16:00:00,0,0,2,2020,5,2.092962831928588
2020-02-22 17:00:00,0,0,2,2020,5,30.8404202941323
2020-02-22 18:00:00,0,0,2,2020,5,40.802039696225705
2020-02-22 19:00:00,0,0,2,2020,5,41.83620961978264
2020-02-22 20:00:00,0,0,2,2020,5,8.94285944932372
2020-02-22 21:00:00,0,0,2,2020,5,-8.164815619043871
2020-02-22 22:00:00,0,0,2,2020,5,-12.327627917426735
2020-02-22 23:00:00,0,0,2,2020,5,-34.40742773564383
2020-02-23 00:00:00,0,0,2,2020,6,-48.20249317579356
2020-02-23 01:00:00,0,0,2,2020,6,-55.51016791899665
2020-02-23 02:00:00,0,0,2,2020,6,-55.51810875595877
2020-02-23 03:00:00,0,0,2,2020,6,-55.5080770773664
2020-02-23 04:00:00,0,0,2,2020,6,-49.7569511892174
2020-02-23 05:00:00,0,0,2,2020,6,-30.82887078226417
2020-02-23 06:00:00,0,0,2,2020,6,1.447361365564958
2020-02-23 07:00:00,0,0,2,2020,6,50.92603831532318
2020-02-23 08:00:00,0,0,2,2020,6,102.3616514452366
2020-02-23 09:00:00,0,0,2,2020,6,85.68798327835626
2020-02-23 10:00:00,0,0,2,2020,6,23.765230077128887
2020-02-23 11:00:00,0,0,2,2020,6,-5.066247886407562
2020-02-23 12:00:00,0,0,2,2020,6,-8.66482440007379
2020-02-23 13:00:00,0,0,2,2020,6,-7.9289607006284735
2020-02-23 14:00:00,0,0,2,2020,6,-9.140791125254651
2020-02-23 15:00:00,0,0,2,2020,6,-7.199625263804381
2020-02-23 16:00:00,0,0,2,2020,6,1.9743007875277976
2020-02-23 17:00:00,0,0,2,2020,6,30.378859174135936
2020-02-23 18:00:00,0,0,2,2020,6,40.44918446016164
2020-02-23 19:00:00,0,0,2,2020,6,40.70392267060242
2020-02-23 20:00:00,0,0,2,2020,6,8.60407006508805
2020-02-23 21:00:00,0,0,2,2020,6,-7.598024740534022
2020-02-23 22:00:00,0,0,2,2020,6,-11.4861910114193
2020-02-23 23:00:00,0,0,2,2020,6,-34.23444119684063
2020-02-24 00:00:00,0,0,2,2020,0,-48.17087949607641
2020-02-24 01:00:00,0,0,2,2020,0,-55.573988713402514
2020-02-24 02:00:00,0,0,2,2020,0,-55.6147484099497
2020-02-24 03:00:00,0,0,2,2020,0,-55.61447830929939
2020-02-24 04:00:00,0,0,2,2020,0,-49.94944074124633
2020-02-24 05:00:00,0,0,2,2020,0,-30.9372089346382
2020-02-24 06:00:00,0,0,2,2020,0,1.9236736485006631
2020-02-24 07:00:00,0,0,2,2020,0,51.93324995493772
2020-02-24 08:00:00,0,0,2,2020,0,102.80875073935042
2020-02-24 09:00:00,0,0,2,2020,0,85.5549297005244
2020-02-24 10:00:00,0,0,2,2020,0,24.1106581741116
2020-02-24 11:00:00,0,0,2,2020,0,-4.982290690203389
2020-02-24 12:00:00,0,0,2,2020,0,-8.754555762074057
2020-02-24 13:00:00,0,0,2,2020,0,-8.135767036564223
2020-02-24 14:00:00,0,0,2,2020,0,-9.63889925073243
2020-02-24 15:00:00,0,0,2,2020,0,-7.252229685386439
2020-02-24 16:00:00,0,0,2,2020,0,1.8365148645936835
2020-02-24 17:00:00,0,0,2,2020,0,30.253186759025777
2020-02-24 18:00:00,0,0,2,2020,0,40.26443756733363
2020-02-24 19:00:00,0,0,2,2020,0,39.72464748765056
2020-02-24 20:00:00,0,0,2,2020,0,8.236102143164597
2020-02-24 21:00:00,0,0,2,2020,0,-6.97934628065701
2020-02-24 22:00:00,0,0,2,2020,0,-10.963644021242516
2020-02-24 23:00:00,0,0,2,2020,0,-34.23620216989326
2020-02-25 00:00:00,0,0,2,2020,1,-48.28255092616302
2020-02-25 01:00:00,0,0,2,2020,1,-55.75874108752557
2020-02-25 02:00:00,0,0,2,2020,1,-55.83924469318112
2020-02-25 03:00:00,0,0,2,2020,1,-55.8507874264757
2020-02-25 04:00:00,0,0,2,2020,1,-50.29586523750107
2020-02-25 05:00:00,0,0,2,2020,1,-31.24691508914204
2020-02-25 06:00:00,0,0,2,2020,1,2.4379829427341555
2020-02-25 07:00:00,0,0,2,2020,1,52.8590709284062
2020-02-25 08:00:00,0,0,2,2020,1,103.60823297406486
2020-02-25 09:00:00,0,0,2,2020,1,85.36804943239507
2020-02-25 10:00:00,0,0,2,2020,1,24.58211587666686
2020-02-25 11:00:00,0,0,2,2020,1,-4.615026826053639
2020-02-25 12:00:00,0,0,2,2020,1,-8.70082703853886
2020-02-25 13:00:00,0,0,2,2020,1,-8.17560792802644
2020-02-25 14:00:00,0,0,2,2020,1,-10.192697993240136
2020-02-25 15:00:00,0,0,2,2020,1,-7.4701547073376995
2020-02-25 16:00:00,0,0,2,2020,1,1.714840705494622
2020-02-25 17:00:00,0,0,2,2020,1,30.317959072936144
2020-02-25 18:00:00,0,0,2,2020,1,40.0904862173405
2020-02-25 19:00:00,0,0,2,2020,1,39.25453927802948
2020-02-25 20:00:00,0,0,2,2020,1,7.853564087182508
2020-02-25 21:00:00,0,0,2,2020,1,-6.43555917761099
2020-02-25 22:00:00,0,0,2,2020,1,-10.770634117503723
2020-02-25 23:00:00,0,0,2,2020,1,-34.40242279253715
2020-02-26 00:00:00,0,0,2,2020,2,-48.54416295988296
2020-02-26 01:00:00,0,0,2,2020,2,-56.070493687730526
2020-02-26 02:00:00,0,0,2,2020,2,-56.18960409867692
2020-02-26 03:00:00,0,0,2,2020,2,-56.21213979572769
2020-02-26 04:00:00,0,0,2,2020,2,-50.78909454143483
2020-02-26 05:00:00,0,0,2,2020,2,-31.7415621764898
2020-02-26 06:00:00,0,0,2,2020,2,3.024223944512662
2020-02-26 07:00:00,0,0,2,2020,2,53.63618598992632
2020-02-26 08:00:00,0,0,2,2020,2,104.80740022776064
2020-02-26 09:00:00,0,0,2,2020,2,85.17416047333415
2020-02-26 10:00:00,0,0,2,2020,2,25.23005744197088
2020-02-26 11:00:00,0,0,2,2020,2,-4.0365225410770815
2020-02-26 12:00:00,0,0,2,2020,2,-8.591913880704219
2020-02-26 13:00:00,0,0,2,2020,2,-8.115873944550055
2020-02-26 14:00:00,0,0,2,2020,2,-10.79712131730374
2020-02-26 15:00:00,0,0,2,2020,2,-7.852096670045742
2020-02-26 16:00:00,0,0,2,2020,2,1.6170816329230515
2020-02-26 17:00:00,0,0,2,2020,2,30.510414637767408
2020-02-26 18:00:00,0,0,2,2020,2,39.84803143319167
2020-02-26 19:00:00,0,0,2,2020,2,39.359596740507264
2020-02-26 20:00:00,0,0,2,2020,2,7.469082974071885
2020-02-26 21:00:00,0,0,2,2020,2,-5.962057259103826
2020-02-26 22:00:00,0,0,2,2020,2,-10.8488181587451
2020-02-26 23:00:00,0,0,2,2020,2,-34.685919473332866
2020-02-27 00:00:00,0,0,2,2020,3,-48.934932852392194
2020-02-27 01:00:00,0,0,2,2020,3,-56.47027389404289
2020-02-27 02:00:00,0,0,2,2020,3,-56.61956513262797
2020-02-27 03:00:00,0,0,2,2020,3,-56.649047963727774
2020-02-27 04:00:00,0,0,2,2020,3,-51.36112506006805
